date,station_id,station_name,station_env,station_influence,no2_ug_m3,lat,lon,zone
2019-01-22,FR33203,ANNECY Rocade,Urbaine,Trafic,52.0,45.9097,6.11825,GRENOBLE
2019-01-23,FR33203,ANNECY Rocade,Urbaine,Trafic,53.0,45.9097,6.11825,GRENOBLE
2019-01-24,FR33203,ANNECY Rocade,Urbaine,Trafic,42.0,45.9097,6.11825,GRENOBLE
2019-01-25,FR33203,ANNECY Rocade,Urbaine,Trafic,51.0,45.9097,6.11825,GRENOBLE
2019-01-26,FR33203,ANNECY Rocade,Urbaine,Trafic,56.0,45.9097,6.11825,GRENOBLE
2019-01-27,FR33203,ANNECY Rocade,Urbaine,Trafic,25.0,45.9097,6.11825,GRENOBLE
2019-01-28,FR33203,ANNECY Rocade,Urbaine,Trafic,51.0,45.9097,6.11825,GRENOBLE
2019-01-29,FR33203,ANNECY Rocade,Urbaine,Trafic,46.0,45.9097,6.11825,GRENOBLE
2019-01-30,FR33203,ANNECY Rocade,Urbaine,Trafic,21.0,45.9097,6.11825,GRENOBLE
2019-01-31,FR33203,ANNECY Rocade,Urbaine,Trafic,44.0,45.9097,6.11825,GRENOBLE
2019-02-01,FR33203,ANNECY Rocade,Urbaine,Trafic,48.0,,,GRENOBLE
2019-02-02,FR33203,ANNECY Rocade,Urbaine,Trafic,52.0,45.9097,6.11825,GRENOBLE
2019-02-03,FR33203,ANNECY Rocade,Urbaine,Trafic,25.0,45.9097,6.11825,GRENOBLE
2019-02-04,FR33203,ANNECY Rocade,Urbaine,Trafic,48.0,45.9097,6.11825,GRENOBLE
2019-02-05,FR33203,ANNECY Rocade,Urbaine,Trafic,58.0,45.9097,6.11825,GRENOBLE
2019-02-06,FR33203,ANNECY Rocade,Urbaine,Trafic,55.0,45.9097,6.11825,GRENOBLE
2019-02-07,FR33203,ANNECY Rocade,Urbaine,Trafic,70.0,45.9097,6.11825,GRENOBLE
2019-02-08,FR33203,ANNECY Rocade,Urbaine,Trafic,63.0,45.9097,6.11825,GRENOBLE
2019-02-09,FR33203,ANNECY Rocade,Urbaine,Trafic,35.0,45.9097,6.11825,GRENOBLE
2019-02-10,FR33203,ANNECY Rocade,Urbaine,Trafic,30.0,45.9097,6.11825,GRENOBLE
2019-02-11,FR33203,ANNECY Rocade,Urbaine,Trafic,51.0,45.9097,6.11825,GRENOBLE
2019-02-12,FR33203,ANNECY Rocade,Urbaine,Trafic,51.0,45.9097,6.11825,GRENOBLE
2019-02-13,FR33203,ANNECY Rocade,Urbaine,Trafic,54.0,45.9097,6.11825,GRENOBLE
2019-02-14,FR33203,ANNECY Rocade,Urbaine,Trafic,69.0,45.9097,6.11825,GRENOBLE
2019-02-15,FR33203,ANNECY Rocade,Urbaine,Trafic,68.0,45.9097,6.11825,GRENOBLE
2019-02-16,FR33203,ANNECY Rocade,Urbaine,Trafic,60.0,45.9097,6.11825,GRENOBLE
2019-02-17,FR33203,ANNECY Rocade,Urbaine,Trafic,55.0,45.9097,6.11825,GRENOBLE
2019-02-18,FR33203,ANNECY Rocade,Urbaine,Trafic,61.0,45.9097,6.11825,GRENOBLE
2019-02-19,FR33203,ANNECY Rocade,Urbaine,Trafic,61.0,45.9097,6.11825,GRENOBLE
2019-02-20,FR33203,ANNECY Rocade,Urbaine,Trafic,66.0,45.9097,6.11825,GRENOBLE
2019-02-21,FR33203,ANNECY Rocade,Urbaine,Trafic,65.0,45.9097,6.11825,GRENOBLE
2019-02-22,FR33203,ANNECY Rocade,Urbaine,Trafic,42.0,45.9097,6.11825,GRENOBLE
2019-02-23,FR33203,ANNECY Rocade,Urbaine,Trafic,43.0,45.9097,6.11825,GRENOBLE
2019-02-24,FR33203,ANNECY Rocade,Urbaine,Trafic,45.0,45.9097,6.11825,GRENOBLE
2019-02-25,FR33203,ANNECY Rocade,Urbaine,Trafic,58.0,45.9097,6.11825,GRENOBLE
2019-02-26,FR33203,ANNECY Rocade,Urbaine,Trafic,60.0,45.9097,6.11825,GRENOBLE
2019-02-27,FR33203,ANNECY Rocade,Urbaine,Trafic,54.0,45.9097,6.11825,GRENOBLE
2019-02-28,FR33203,ANNECY Rocade,Urbaine,Trafic,46.0,45.9097,6.11825,GRENOBLE
2019-03-01,FR33203,ANNECY Rocade,Urbaine,Trafic,36.0,45.9097,6.11825,GRENOBLE
2019-03-02,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-03-03,FR33203,ANNECY Rocade,Urbaine,Trafic,34.0,45.9097,6.11825,GRENOBLE
2019-03-04,FR33203,ANNECY Rocade,Urbaine,Trafic,43.0,45.9097,6.11825,GRENOBLE
2019-03-05,FR33203,ANNECY Rocade,Urbaine,Trafic,32.0,45.9097,6.11825,GRENOBLE
2019-03-06,FR33203,ANNECY Rocade,Urbaine,Trafic,42.0,45.9097,6.11825,GRENOBLE
2019-03-07,FR33203,ANNECY Rocade,Urbaine,Trafic,19.0,45.9097,6.11825,GRENOBLE
2019-03-08,FR33203,ANNECY Rocade,Urbaine,Trafic,47.0,45.9097,6.11825,GRENOBLE
2019-03-09,FR33203,ANNECY Rocade,Urbaine,Trafic,32.0,45.9097,6.11825,GRENOBLE
2019-03-10,FR33203,ANNECY Rocade,Urbaine,Trafic,16.0,45.9097,6.11825,GRENOBLE
2019-03-11,FR33203,ANNECY Rocade,Urbaine,Trafic,39.0,45.9097,6.11825,GRENOBLE
2019-03-12,FR33203,ANNECY Rocade,Urbaine,Trafic,35.0,45.9097,6.11825,GRENOBLE
2019-03-13,FR33203,ANNECY Rocade,Urbaine,Trafic,20.0,45.9097,6.11825,GRENOBLE
2019-03-14,FR33203,ANNECY Rocade,Urbaine,Trafic,18.0,45.9097,6.11825,GRENOBLE
2019-03-15,FR33203,ANNECY Rocade,Urbaine,Trafic,19.0,45.9097,6.11825,GRENOBLE
2019-03-16,FR33203,ANNECY Rocade,Urbaine,Trafic,36.0,45.9097,6.11825,GRENOBLE
2019-03-17,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-03-18,FR33203,ANNECY Rocade,Urbaine,Trafic,44.0,45.9097,6.11825,GRENOBLE
2019-03-19,FR33203,ANNECY Rocade,Urbaine,Trafic,34.0,45.9097,6.11825,GRENOBLE
2019-03-20,FR33203,ANNECY Rocade,Urbaine,Trafic,41.0,45.9097,6.11825,GRENOBLE
2019-03-21,FR33203,ANNECY Rocade,Urbaine,Trafic,53.0,45.9097,6.11825,GRENOBLE
2019-03-22,FR33203,ANNECY Rocade,Urbaine,Trafic,61.0,45.9097,6.11825,GRENOBLE
2019-03-23,FR33203,ANNECY Rocade,Urbaine,Trafic,52.0,45.9097,6.11825,GRENOBLE
2019-03-24,FR33203,ANNECY Rocade,Urbaine,Trafic,38.0,45.9097,6.11825,GRENOBLE
2019-03-25,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-03-26,FR33203,ANNECY Rocade,Urbaine,Trafic,19.0,45.9097,6.11825,GRENOBLE
2019-03-27,FR33203,ANNECY Rocade,Urbaine,Trafic,31.0,45.9097,6.11825,GRENOBLE
2019-03-28,FR33203,ANNECY Rocade,Urbaine,Trafic,41.0,45.9097,6.11825,GRENOBLE
2019-03-29,FR33203,ANNECY Rocade,Urbaine,Trafic,50.0,45.9097,6.11825,GRENOBLE
2019-03-30,FR33203,ANNECY Rocade,Urbaine,Trafic,51.0,45.9097,6.11825,GRENOBLE
2019-03-31,FR33203,ANNECY Rocade,Urbaine,Trafic,40.0,45.9097,6.11825,GRENOBLE
2019-04-01,FR33203,ANNECY Rocade,Urbaine,Trafic,51.0,45.9097,6.11825,GRENOBLE
2019-04-02,FR33203,ANNECY Rocade,Urbaine,Trafic,41.0,45.9097,6.11825,GRENOBLE
2019-04-03,FR33203,ANNECY Rocade,Urbaine,Trafic,40.0,45.9097,6.11825,GRENOBLE
2019-04-04,FR33203,ANNECY Rocade,Urbaine,Trafic,58.0,45.9097,6.11825,GRENOBLE
2019-04-05,FR33203,ANNECY Rocade,Urbaine,Trafic,44.0,45.9097,6.11825,GRENOBLE
2019-04-06,FR33203,ANNECY Rocade,Urbaine,Trafic,32.0,45.9097,6.11825,GRENOBLE
2019-04-07,FR33203,ANNECY Rocade,Urbaine,Trafic,11.0,45.9097,6.11825,GRENOBLE
2019-04-08,FR33203,ANNECY Rocade,Urbaine,Trafic,32.0,45.9097,6.11825,GRENOBLE
2019-04-09,FR33203,ANNECY Rocade,Urbaine,Trafic,38.0,45.9097,6.11825,GRENOBLE
2019-04-10,FR33203,ANNECY Rocade,Urbaine,Trafic,32.0,45.9097,6.11825,GRENOBLE
2019-04-11,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-04-12,FR33203,ANNECY Rocade,Urbaine,Trafic,35.0,45.9097,6.11825,GRENOBLE
2019-04-13,FR33203,ANNECY Rocade,Urbaine,Trafic,28.0,45.9097,6.11825,GRENOBLE
2019-04-14,FR33203,ANNECY Rocade,Urbaine,Trafic,19.0,45.9097,6.11825,GRENOBLE
2019-04-15,FR33203,ANNECY Rocade,Urbaine,Trafic,37.0,45.9097,6.11825,GRENOBLE
2019-04-16,FR33203,ANNECY Rocade,Urbaine,Trafic,37.0,45.9097,6.11825,GRENOBLE
2019-04-17,FR33203,ANNECY Rocade,Urbaine,Trafic,36.0,45.9097,6.11825,GRENOBLE
2019-04-18,FR33203,ANNECY Rocade,Urbaine,Trafic,38.0,45.9097,6.11825,GRENOBLE
2019-04-19,FR33203,ANNECY Rocade,Urbaine,Trafic,38.0,45.9097,6.11825,GRENOBLE
2019-04-20,FR33203,ANNECY Rocade,Urbaine,Trafic,29.0,45.9097,6.11825,GRENOBLE
2019-04-21,FR33203,ANNECY Rocade,Urbaine,Trafic,30.0,45.9097,6.11825,GRENOBLE
2019-04-22,FR33203,ANNECY Rocade,Urbaine,Trafic,18.0,45.9097,6.11825,GRENOBLE
2019-04-23,FR33203,ANNECY Rocade,Urbaine,Trafic,37.0,45.9097,6.11825,GRENOBLE
2019-04-24,FR33203,ANNECY Rocade,Urbaine,Trafic,29.0,45.9097,6.11825,GRENOBLE
2019-04-25,FR33203,ANNECY Rocade,Urbaine,Trafic,38.0,45.9097,6.11825,GRENOBLE
2019-04-26,FR33203,ANNECY Rocade,Urbaine,Trafic,28.0,45.9097,6.11825,GRENOBLE
2019-04-27,FR33203,ANNECY Rocade,Urbaine,Trafic,18.0,45.9097,6.11825,GRENOBLE
2019-04-28,FR33203,ANNECY Rocade,Urbaine,Trafic,16.0,45.9097,6.11825,GRENOBLE
2019-04-29,FR33203,ANNECY Rocade,Urbaine,Trafic,30.0,45.9097,6.11825,GRENOBLE
2019-04-30,FR33203,ANNECY Rocade,Urbaine,Trafic,29.0,45.9097,6.11825,GRENOBLE
2019-05-01,FR33203,ANNECY Rocade,Urbaine,Trafic,26.0,45.9097,6.11825,GRENOBLE
2019-05-02,FR33203,ANNECY Rocade,Urbaine,Trafic,33.0,45.9097,6.11825,GRENOBLE
2019-05-03,FR33203,ANNECY Rocade,Urbaine,Trafic,36.0,45.9097,6.11825,GRENOBLE
2019-05-04,FR33203,ANNECY Rocade,Urbaine,Trafic,20.0,45.9097,6.11825,GRENOBLE
2019-05-05,FR33203,ANNECY Rocade,Urbaine,Trafic,13.0,45.9097,6.11825,GRENOBLE
2019-05-06,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-05-07,FR33203,ANNECY Rocade,Urbaine,Trafic,34.0,45.9097,6.11825,GRENOBLE
2019-05-08,FR33203,ANNECY Rocade,Urbaine,Trafic,25.0,45.9097,6.11825,GRENOBLE
2019-05-09,FR33203,ANNECY Rocade,Urbaine,Trafic,13.0,45.9097,6.11825,GRENOBLE
2019-05-10,FR33203,ANNECY Rocade,Urbaine,Trafic,21.0,45.9097,6.11825,GRENOBLE
2019-05-11,FR33203,ANNECY Rocade,Urbaine,Trafic,21.0,45.9097,6.11825,GRENOBLE
2019-05-12,FR33203,ANNECY Rocade,Urbaine,Trafic,11.0,45.9097,6.11825,GRENOBLE
2019-05-13,FR33203,ANNECY Rocade,Urbaine,Trafic,15.0,45.9097,6.11825,GRENOBLE
2019-05-14,FR33203,ANNECY Rocade,Urbaine,Trafic,21.0,45.9097,6.11825,GRENOBLE
2019-05-15,FR33203,ANNECY Rocade,Urbaine,Trafic,19.0,45.9097,6.11825,GRENOBLE
2019-05-16,FR33203,ANNECY Rocade,Urbaine,Trafic,35.0,45.9097,6.11825,GRENOBLE
2019-05-17,FR33203,ANNECY Rocade,Urbaine,Trafic,46.0,45.9097,6.11825,GRENOBLE
2019-05-18,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-05-19,FR33203,ANNECY Rocade,Urbaine,Trafic,24.0,45.9097,6.11825,GRENOBLE
2019-05-20,FR33203,ANNECY Rocade,Urbaine,Trafic,41.0,45.9097,6.11825,GRENOBLE
2019-05-21,FR33203,ANNECY Rocade,Urbaine,Trafic,30.0,45.9097,6.11825,GRENOBLE
2019-05-22,FR33203,ANNECY Rocade,Urbaine,Trafic,29.0,45.9097,6.11825,GRENOBLE
2019-05-23,FR33203,ANNECY Rocade,Urbaine,Trafic,37.0,45.9097,6.11825,GRENOBLE
2019-05-24,FR33203,ANNECY Rocade,Urbaine,Trafic,41.0,45.9097,6.11825,GRENOBLE
2019-05-25,FR33203,ANNECY Rocade,Urbaine,Trafic,29.0,45.9097,6.11825,GRENOBLE
2019-05-26,FR33203,ANNECY Rocade,Urbaine,Trafic,16.0,45.9097,6.11825,GRENOBLE
2019-05-27,FR33203,ANNECY Rocade,Urbaine,Trafic,25.0,45.9097,6.11825,GRENOBLE
2019-05-28,FR33203,ANNECY Rocade,Urbaine,Trafic,26.0,45.9097,6.11825,GRENOBLE
2019-05-29,FR33203,ANNECY Rocade,Urbaine,Trafic,25.0,45.9097,6.11825,GRENOBLE
2019-05-30,FR33203,ANNECY Rocade,Urbaine,Trafic,25.666666666666668,,,GRENOBLE
2019-05-31,FR33203,ANNECY Rocade,Urbaine,Trafic,26.333333333333332,,,GRENOBLE
2019-06-01,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-06-02,FR33203,ANNECY Rocade,Urbaine,Trafic,24.0,45.9097,6.11825,GRENOBLE
2019-06-03,FR33203,ANNECY Rocade,Urbaine,Trafic,28.0,45.9097,6.11825,GRENOBLE
2019-06-04,FR33203,ANNECY Rocade,Urbaine,Trafic,35.0,45.9097,6.11825,GRENOBLE
2019-06-05,FR33203,ANNECY Rocade,Urbaine,Trafic,33.0,45.9097,6.11825,GRENOBLE
2019-06-06,FR33203,ANNECY Rocade,Urbaine,Trafic,31.0,45.9097,6.11825,GRENOBLE
2019-06-07,FR33203,ANNECY Rocade,Urbaine,Trafic,24.0,45.9097,6.11825,GRENOBLE
2019-06-08,FR33203,ANNECY Rocade,Urbaine,Trafic,22.0,45.9097,6.11825,GRENOBLE
2019-06-09,FR33203,ANNECY Rocade,Urbaine,Trafic,24.0,45.9097,6.11825,GRENOBLE
2019-06-10,FR33203,ANNECY Rocade,Urbaine,Trafic,26.0,45.9097,6.11825,GRENOBLE
2019-06-11,FR33203,ANNECY Rocade,Urbaine,Trafic,42.0,45.9097,6.11825,GRENOBLE
2019-06-12,FR33203,ANNECY Rocade,Urbaine,Trafic,24.0,45.9097,6.11825,GRENOBLE
2019-06-13,FR33203,ANNECY Rocade,Urbaine,Trafic,33.0,45.9097,6.11825,GRENOBLE
2019-06-14,FR33203,ANNECY Rocade,Urbaine,Trafic,38.0,45.9097,6.11825,GRENOBLE
2019-06-15,FR33203,ANNECY Rocade,Urbaine,Trafic,22.0,45.9097,6.11825,GRENOBLE
2019-06-16,FR33203,ANNECY Rocade,Urbaine,Trafic,17.0,45.9097,6.11825,GRENOBLE
2019-06-17,FR33203,ANNECY Rocade,Urbaine,Trafic,25.0,45.9097,6.11825,GRENOBLE
2019-06-18,FR33203,ANNECY Rocade,Urbaine,Trafic,37.0,45.9097,6.11825,GRENOBLE
2019-06-19,FR33203,ANNECY Rocade,Urbaine,Trafic,33.0,45.9097,6.11825,GRENOBLE
2019-06-20,FR33203,ANNECY Rocade,Urbaine,Trafic,33.0,45.9097,6.11825,GRENOBLE
2019-06-21,FR33203,ANNECY Rocade,Urbaine,Trafic,28.0,45.9097,6.11825,GRENOBLE
2019-06-22,FR33203,ANNECY Rocade,Urbaine,Trafic,20.0,45.9097,6.11825,GRENOBLE
2019-06-23,FR33203,ANNECY Rocade,Urbaine,Trafic,18.0,45.9097,6.11825,GRENOBLE
2019-06-24,FR33203,ANNECY Rocade,Urbaine,Trafic,36.0,45.9097,6.11825,GRENOBLE
2019-06-25,FR33203,ANNECY Rocade,Urbaine,Trafic,34.0,45.9097,6.11825,GRENOBLE
2019-06-26,FR33203,ANNECY Rocade,Urbaine,Trafic,33.0,45.9097,6.11825,GRENOBLE
2019-06-27,FR33203,ANNECY Rocade,Urbaine,Trafic,36.0,45.9097,6.11825,GRENOBLE
2019-06-28,FR33203,ANNECY Rocade,Urbaine,Trafic,41.0,45.9097,6.11825,GRENOBLE
2019-06-29,FR33203,ANNECY Rocade,Urbaine,Trafic,30.0,45.9097,6.11825,GRENOBLE
2019-06-30,FR33203,ANNECY Rocade,Urbaine,Trafic,21.0,45.9097,6.11825,GRENOBLE
2019-07-01,FR33203,ANNECY Rocade,Urbaine,Trafic,29.0,45.9097,6.11825,GRENOBLE
2019-07-02,FR33203,ANNECY Rocade,Urbaine,Trafic,23.0,45.9097,6.11825,GRENOBLE
2019-07-03,FR33203,ANNECY Rocade,Urbaine,Trafic,28.0,45.9097,6.11825,GRENOBLE
2019-07-04,FR33203,ANNECY Rocade,Urbaine,Trafic,29.0,45.9097,6.11825,GRENOBLE
2019-07-05,FR33203,ANNECY Rocade,Urbaine,Trafic,31.0,45.9097,6.11825,GRENOBLE
2019-07-06,FR33203,ANNECY Rocade,Urbaine,Trafic,20.0,45.9097,6.11825,GRENOBLE
2019-07-07,FR33203,ANNECY Rocade,Urbaine,Trafic,16.0,45.9097,6.11825,GRENOBLE
2019-07-08,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-07-09,FR33203,ANNECY Rocade,Urbaine,Trafic,21.0,45.9097,6.11825,GRENOBLE
2019-07-10,FR33203,ANNECY Rocade,Urbaine,Trafic,24.0,45.9097,6.11825,GRENOBLE
2019-07-11,FR33203,ANNECY Rocade,Urbaine,Trafic,41.0,45.9097,6.11825,GRENOBLE
2019-07-12,FR33203,ANNECY Rocade,Urbaine,Trafic,29.0,45.9097,6.11825,GRENOBLE
2019-07-13,FR33203,ANNECY Rocade,Urbaine,Trafic,15.0,45.9097,6.11825,GRENOBLE
2019-07-14,FR33203,ANNECY Rocade,Urbaine,Trafic,9.6,45.9097,6.11825,GRENOBLE
2019-07-15,FR33203,ANNECY Rocade,Urbaine,Trafic,12.0,45.9097,6.11825,GRENOBLE
2019-07-16,FR33203,ANNECY Rocade,Urbaine,Trafic,26.0,45.9097,6.11825,GRENOBLE
2019-07-17,FR33203,ANNECY Rocade,Urbaine,Trafic,30.0,45.9097,6.11825,GRENOBLE
2019-07-18,FR33203,ANNECY Rocade,Urbaine,Trafic,30.0,45.9097,6.11825,GRENOBLE
2019-07-19,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-07-20,FR33203,ANNECY Rocade,Urbaine,Trafic,19.0,45.9097,6.11825,GRENOBLE
2019-07-21,FR33203,ANNECY Rocade,Urbaine,Trafic,15.0,45.9097,6.11825,GRENOBLE
2019-07-22,FR33203,ANNECY Rocade,Urbaine,Trafic,29.0,45.9097,6.11825,GRENOBLE
2019-07-23,FR33203,ANNECY Rocade,Urbaine,Trafic,31.0,45.9097,6.11825,GRENOBLE
2019-07-24,FR33203,ANNECY Rocade,Urbaine,Trafic,38.0,45.9097,6.11825,GRENOBLE
2019-07-25,FR33203,ANNECY Rocade,Urbaine,Trafic,26.0,45.9097,6.11825,GRENOBLE
2019-07-26,FR33203,ANNECY Rocade,Urbaine,Trafic,17.0,45.9097,6.11825,GRENOBLE
2019-07-27,FR33203,ANNECY Rocade,Urbaine,Trafic,12.0,45.9097,6.11825,GRENOBLE
2019-07-28,FR33203,ANNECY Rocade,Urbaine,Trafic,10.0,45.9097,6.11825,GRENOBLE
2019-07-29,FR33203,ANNECY Rocade,Urbaine,Trafic,18.0,45.9097,6.11825,GRENOBLE
2019-07-30,FR33203,ANNECY Rocade,Urbaine,Trafic,17.0,45.9097,6.11825,GRENOBLE
2019-07-31,FR33203,ANNECY Rocade,Urbaine,Trafic,17.0,45.9097,6.11825,GRENOBLE
2019-08-01,FR33203,ANNECY Rocade,Urbaine,Trafic,25.0,45.9097,6.11825,GRENOBLE
2019-08-02,FR33203,ANNECY Rocade,Urbaine,Trafic,24.0,45.9097,6.11825,GRENOBLE
2019-08-03,FR33203,ANNECY Rocade,Urbaine,Trafic,22.0,45.9097,6.11825,GRENOBLE
2019-08-04,FR33203,ANNECY Rocade,Urbaine,Trafic,17.0,45.9097,6.11825,GRENOBLE
2019-08-05,FR33203,ANNECY Rocade,Urbaine,Trafic,26.0,45.9097,6.11825,GRENOBLE
2019-08-06,FR33203,ANNECY Rocade,Urbaine,Trafic,20.0,45.9097,6.11825,GRENOBLE
2019-08-07,FR33203,ANNECY Rocade,Urbaine,Trafic,16.0,45.9097,6.11825,GRENOBLE
2019-08-08,FR33203,ANNECY Rocade,Urbaine,Trafic,20.0,45.9097,6.11825,GRENOBLE
2019-08-09,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-08-10,FR33203,ANNECY Rocade,Urbaine,Trafic,16.0,45.9097,6.11825,GRENOBLE
2019-08-11,FR33203,ANNECY Rocade,Urbaine,Trafic,11.0,45.9097,6.11825,GRENOBLE
2019-08-12,FR33203,ANNECY Rocade,Urbaine,Trafic,17.0,45.9097,6.11825,GRENOBLE
2019-08-13,FR33203,ANNECY Rocade,Urbaine,Trafic,18.0,45.9097,6.11825,GRENOBLE
2019-08-14,FR33203,ANNECY Rocade,Urbaine,Trafic,25.0,45.9097,6.11825,GRENOBLE
2019-08-15,FR33203,ANNECY Rocade,Urbaine,Trafic,14.0,45.9097,6.11825,GRENOBLE
2019-08-16,FR33203,ANNECY Rocade,Urbaine,Trafic,20.0,45.9097,6.11825,GRENOBLE
2019-08-17,FR33203,ANNECY Rocade,Urbaine,Trafic,21.0,45.9097,6.11825,GRENOBLE
2019-08-18,FR33203,ANNECY Rocade,Urbaine,Trafic,15.0,45.9097,6.11825,GRENOBLE
2019-08-19,FR33203,ANNECY Rocade,Urbaine,Trafic,17.0,45.9097,6.11825,GRENOBLE
2019-08-20,FR33203,ANNECY Rocade,Urbaine,Trafic,26.0,45.9097,6.11825,GRENOBLE
2019-08-21,FR33203,ANNECY Rocade,Urbaine,Trafic,22.0,45.9097,6.11825,GRENOBLE
2019-08-22,FR33203,ANNECY Rocade,Urbaine,Trafic,26.0,45.9097,6.11825,GRENOBLE
2019-08-23,FR33203,ANNECY Rocade,Urbaine,Trafic,25.0,45.9097,6.11825,GRENOBLE
2019-08-24,FR33203,ANNECY Rocade,Urbaine,Trafic,20.0,45.9097,6.11825,GRENOBLE
2019-08-25,FR33203,ANNECY Rocade,Urbaine,Trafic,21.0,45.9097,6.11825,GRENOBLE
2019-08-26,FR33203,ANNECY Rocade,Urbaine,Trafic,25.0,45.9097,6.11825,GRENOBLE
2019-08-27,FR33203,ANNECY Rocade,Urbaine,Trafic,38.0,45.9097,6.11825,GRENOBLE
2019-08-28,FR33203,ANNECY Rocade,Urbaine,Trafic,14.0,45.9097,6.11825,GRENOBLE
2019-08-29,FR33203,ANNECY Rocade,Urbaine,Trafic,29.0,45.9097,6.11825,GRENOBLE
2019-08-30,FR33203,ANNECY Rocade,Urbaine,Trafic,33.0,45.9097,6.11825,GRENOBLE
2019-08-31,FR33203,ANNECY Rocade,Urbaine,Trafic,25.0,45.9097,6.11825,GRENOBLE
2019-09-01,FR33203,ANNECY Rocade,Urbaine,Trafic,18.0,45.9097,6.11825,GRENOBLE
2019-09-02,FR33203,ANNECY Rocade,Urbaine,Trafic,17.0,45.9097,6.11825,GRENOBLE
2019-09-03,FR33203,ANNECY Rocade,Urbaine,Trafic,30.0,45.9097,6.11825,GRENOBLE
2019-09-04,FR33203,ANNECY Rocade,Urbaine,Trafic,36.0,45.9097,6.11825,GRENOBLE
2019-09-05,FR33203,ANNECY Rocade,Urbaine,Trafic,29.0,45.9097,6.11825,GRENOBLE
2019-09-06,FR33203,ANNECY Rocade,Urbaine,Trafic,22.0,45.9097,6.11825,GRENOBLE
2019-09-07,FR33203,ANNECY Rocade,Urbaine,Trafic,22.0,45.9097,6.11825,GRENOBLE
2019-09-08,FR33203,ANNECY Rocade,Urbaine,Trafic,18.0,45.9097,6.11825,GRENOBLE
2019-09-09,FR33203,ANNECY Rocade,Urbaine,Trafic,26.0,45.9097,6.11825,GRENOBLE
2019-09-10,FR33203,ANNECY Rocade,Urbaine,Trafic,37.0,45.9097,6.11825,GRENOBLE
2019-09-11,FR33203,ANNECY Rocade,Urbaine,Trafic,33.0,45.9097,6.11825,GRENOBLE
2019-09-12,FR33203,ANNECY Rocade,Urbaine,Trafic,34.0,45.9097,6.11825,GRENOBLE
2019-09-13,FR33203,ANNECY Rocade,Urbaine,Trafic,44.0,45.9097,6.11825,GRENOBLE
2019-09-14,FR33203,ANNECY Rocade,Urbaine,Trafic,33.0,45.9097,6.11825,GRENOBLE
2019-09-15,FR33203,ANNECY Rocade,Urbaine,Trafic,26.0,45.9097,6.11825,GRENOBLE
2019-09-16,FR33203,ANNECY Rocade,Urbaine,Trafic,40.0,45.9097,6.11825,GRENOBLE
2019-09-17,FR33203,ANNECY Rocade,Urbaine,Trafic,42.0,45.9097,6.11825,GRENOBLE
2019-09-18,FR33203,ANNECY Rocade,Urbaine,Trafic,25.0,45.9097,6.11825,GRENOBLE
2019-09-19,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-09-20,FR33203,ANNECY Rocade,Urbaine,Trafic,42.0,45.9097,6.11825,GRENOBLE
2019-09-21,FR33203,ANNECY Rocade,Urbaine,Trafic,33.0,45.9097,6.11825,GRENOBLE
2019-09-22,FR33203,ANNECY Rocade,Urbaine,Trafic,17.0,45.9097,6.11825,GRENOBLE
2019-09-23,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-09-24,FR33203,ANNECY Rocade,Urbaine,Trafic,23.0,45.9097,6.11825,GRENOBLE
2019-09-25,FR33203,ANNECY Rocade,Urbaine,Trafic,18.0,45.9097,6.11825,GRENOBLE
2019-09-26,FR33203,ANNECY Rocade,Urbaine,Trafic,11.0,45.9097,6.11825,GRENOBLE
2019-09-27,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-09-28,FR33203,ANNECY Rocade,Urbaine,Trafic,27.0,45.9097,6.11825,GRENOBLE
2019-09-29,FR33203,ANNECY Rocade,Urbaine,Trafic,15.0,45.9097,6.11825,GRENOBLE
2019-09-30,FR33203,ANNECY Rocade,Urbaine,Trafic,32.0,45.9097,6.11825,GRENOBLE
2019-10-01,FR33203,ANNECY Rocade,Urbaine,Trafic,28.0,45.9097,6.11825,GRENOBLE
2019-10-02,FR33203,ANNECY Rocade,Urbaine,Trafic,26.0,45.9097,6.11825,GRENOBLE
